Id,x0 (LU),y0 (LU),z0 (LU),vx0 (LU/TU),vy0 (LU/TU),vz0 (LU/TU),Jacobi constant (LU2/TU2),Period (TU),Stability index,Mass ratio
0,0.894487354680083,0,0,0,-0.30016365777698,0,3.17473248301637,16.3122998732262,189.733817231868,0.012150585609624
0,0.894533844794132,0,0,0,-0.300456556100851,0,3.17473248301637,16.3137351836236,190.736063353195,0.012150585609624
0,0.894580296804467,0,0,0,-0.300749272255428,0,3.17473248301637,16.3151821594096,191.74531197073,0.012150585609624
0,0.894626710711775,0,0,0,-0.301041806499822,0,3.17473248301637,16.3166408153052,192.76166157475,0.012150585609624
0,0.894673086512739,0,0,0,-0.301334159076866,0,3.17473248301637,16.3181111660211,193.785212421212,0.012150585609624
0,0.894719424198712,0,0,0,-0.301626330208273,0,3.17473248301637,16.3195932263478,194.816058746242,0.012150585609624
0,0.894765723761693,0,0,0,-0.301918320116301,0,3.17473248301637,16.3210870106977,195.854317322881,0.012150585609624
0,0.894811985184984,0,0,0,-0.302210128989827,0,3.17473248301637,16.322592533818,196.90008447577,0.012150585609624
0,0.894858208448667,0,0,0,-0.302501757004201,0,3.17473248301637,16.3241098103676,197.953466929635,0.012150585609624
0,0.894904393530175,0,0,0,-0.30279320432328,0,3.17473248301637,16.325638854872,199.014571177927,0.012150585609624
0,0.894950540401904,0,0,0,-0.303084471090753,0,3.17473248301637,16.3271796818867,200.083506669651,0.012150585609624
0,0.894996649032981,0,0,0,-0.303375557436518,0,3.17473248301637,16.3287323058858,201.160383594199,0.012150585609624
0,0.895042719388618,0,0,0,-0.303666463474338,0,3.17473248301637,16.3302967412858,202.245313657703,0.012150585609624
0,0.895088751430047,0,0,0,-0.303957189301557,0,3.17473248301637,16.3318730024535,203.338409671141,0.012150585609624
0,0.895134745114275,0,0,0,-0.304247734998199,0,3.17473248301637,16.3334611037262,204.439787967333,0.012150585609624
0,0.89518070039472,0,0,0,-0.30453810062924,0,3.17473248301637,16.3350610593465,205.549565240986,0.012150585609624
0,0.89522661722143,0,0,0,-0.304828286245408,0,3.17473248301637,16.336672883456,206.667858535692,0.012150585609624
0,0.89527249553841,0,0,0,-0.305118291873395,0,3.17473248301637,16.3382965902943,207.794782297976,0.012150585609624
0,0.895318335291193,0,0,0,-0.305408117543451,0,3.17473248301637,16.3399321935987,208.930472307936,0.012150585609624
0,0.895364136415848,0,0,0,-0.305697763249276,0,3.17473248301637,16.3415797074662,210.075045223804,0.012150585609624
0,0.895409898847664,0,0,0,-0.305987228979653,0,3.17473248301637,16.3432391456701,211.22862418387,0.012150585609624
0,0.895455622516666,0,0,0,-0.30627651470208,0,3.17473248301637,16.3449105219993,212.39133811747,0.012150585609624
0,0.895501307350373,0,0,0,-0.306565620372808,0,3.17473248301637,16.3465938500566,213.563314489223,0.012150585609624
0,0.895546953272052,0,0,0,-0.306854545930443,0,3.17473248301637,16.3482891433651,214.744684890409,0.012150585609624
0,0.895592560201585,0,0,0,-0.307143291299091,0,3.17473248301637,16.3499964153252,215.935580620431,0.012150585609624
0,0.895638128054979,0,0,0,-0.30743185638654,0,3.17473248301637,16.3517156792302,217.136136988087,0.012150585609624
0,0.895683656744712,0,0,0,-0.307720241085503,0,3.17473248301637,16.3534469482309,218.346489423784,0.012150585609624
0,0.895729146177735,0,0,0,-0.308008445266273,0,3.17473248301637,16.3551902355215,219.56676518553,0.012150585609624
0,0.895774596263685,0,0,0,-0.308296468806801,0,3.17473248301637,16.3569455536435,220.797128309426,0.012150585609624
0,0.895820006901996,0,0,0,-0.308584311545441,0,3.17473248301637,16.358712915534,222.037707344702,0.012150585609624
0,0.895865377990511,0,0,0,-0.30887197331247,0,3.17473248301637,16.3604923338282,223.288647143801,0.012150585609624
0,0.895910709424666,0,0,0,-0.309159453927098,0,3.17473248301637,16.3622838209166,224.550091896044,0.012150585609624
0,0.895956001094945,0,0,0,-0.309446753188102,0,3.17473248301637,16.3640873891523,225.822191308159,0.012150585609624
0,0.896001252889519,0,0,0,-0.309733870883474,0,3.17473248301637,16.3659030506296,227.105094547229,0.012150585609624
0,0.896046464693076,0,0,0,-0.310020806786134,0,3.17473248301637,16.3677308172822,228.398953165761,0.012150585609624
0,0.896091636385776,0,0,0,-0.310307560650037,0,3.17473248301637,16.3695707009511,229.703923274875,0.012150585609624
0,0.896136767845854,0,0,0,-0.310594132219728,0,3.17473248301637,16.3714227131882,231.020159767003,0.012150585609624
0,0.896181858945634,0,0,0,-0.31088052121567,0,3.17473248301637,16.3732868655581,232.347803950821,0.012150585609624
