"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"985","3.6432178999380080E+0","3.3843810212579412E-23","-3.0319305657809213E-24","-6.8483717540560405E-14","-3.2531457515098476E+0","-1.3177261097376270E-24","3.2397234836580200E+0","2.5180931077690545E+1","1.1161835006485889E+2","2.0284558735727098E+0","1.215058560962404E-2"
"984","3.6450270868979260E+0","3.1511271929215050E-23","9.6039590798880971E-25","-5.7531235403072046E-14","-3.2553024427843633E+0","-1.4304290972484623E-24","3.2385989581108299E+0","2.5181020847108297E+1","1.1161874798161047E+2","2.0346179263305002E+0","1.215058560962404E-2"
"983","3.6468362637113581E+0","3.1893402475109894E-23","-5.4111283937506292E-25","-5.9541590956075507E-14","-3.2574590693415484E+0","2.1339158830619239E-24","3.2374722982895801E+0","2.5181109812769325E+1","1.1161914233558672E+2","2.0407955279030698E+0","1.215058560962404E-2"
"982","3.6486454305657161E+0","3.3266557745516450E-23","-1.3300002330661579E-23","2.9726790098130611E-14","-3.2596156319173453E+0","6.2985520487417710E-24","3.2363435010492099E+0","2.5181197971719353E+1","1.1161953311369240E+2","2.0469886199551501E+0","1.215058560962404E-2"
"981","3.6504545876384373E+0","3.0897859011911482E-23","-1.3303186660150140E-23","-5.6677878302590674E-14","-3.2617721312373713E+0","-3.1169008977978191E-25","3.2352125632316402E+0","2.5181285321041688E+1","1.1161992030299879E+2","2.0531971437596099E+0","1.215058560962404E-2"
"980","3.6522637350969531E+0","3.3005343798535918E-23","1.4963388691517138E-23","-6.2300615122785954E-14","-3.2639285680169650E+0","2.3382931251403839E-24","3.2340794816652498E+0","2.5181371857856899E+1","1.1162030389074238E+2","2.0594210404788802E+0","1.215058560962404E-2"
"979","3.6540728730984466E+0","3.1444915043064818E-23","-3.4151704015251188E-23","-4.3513449712444889E-14","-3.2660849429609660E+0","9.2439182134019844E-25","3.2329442531646500E+0","2.5181457579323709E+1","1.1162068386432878E+2","2.0656602508719200E+0","1.215058560962404E-2"
"978","3.6558820017896343E+0","3.1031120538910393E-23","-5.5178721506467629E-23","-6.7023950850390210E-14","-3.2682412567633783E+0","4.9471654768307007E-24","3.2318068745313502E+0","2.5181542482639838E+1","1.1162106021133644E+2","2.0719147155285502E+0","1.215058560962404E-2"
"977","3.6576911213075176E+0","2.9165549260550668E-23","-2.8306912330408340E-23","2.5725163885420308E-14","-3.2703975101082223E+0","-2.2378732180730649E-24","3.2306673425535601E+0","2.5181626565039242E+1","1.1162143291950446E+2","2.0781843747387398E+0","1.215058560962404E-2"
"976","3.6595002317787517E+0","3.0567565958235052E-23","8.0881215893827943E-25","-3.5223452892225738E-14","-3.2725537036688443E+0","9.2725497620307256E-25","3.2295256540062800E+0","2.5181709823793593E+1","1.1162180197673911E+2","2.0844691684996501E+0","1.215058560962404E-2"
"975","3.6613093333195788E+0","3.2233386524998297E-23","4.5281226390115299E-23","3.6475459758448926E-14","-3.2747098381078561E+0","4.7368626313365912E-25","3.2283818056512001E+0","2.5181792256213598E+1","1.1162216737111966E+2","2.0907690366081901E+0","1.215058560962404E-2"
"974","3.6631184260362990E+0","2.7200256451410420E-23","-5.0683934285348373E-23","-2.3155208881714293E-14","-3.2768659140776433E+0","2.6733002854380028E-24","3.2272357942368002E+0","2.5181873859646231E+1","1.1162252909088618E+2","2.0970839185182100E+0","1.215058560962404E-2"
"973","3.6649275100247150E+0","2.9628469141014463E-23","6.6705910537198302E-23","2.6499369795682558E-14","-3.2790219322195826E+0","-4.9919692036472074E-24","3.2260876164995400E+0","2.5181954631477254E+1","1.1162288712445064E+2","2.1034137534022799E+0","1.215058560962404E-2"
"972","3.6667365853702756E+0","2.9648914044263788E-23","2.2360171867515585E-23","-1.2190066094058011E-13","-3.2811778931646489E+0","-1.3808204267712343E-24","3.2249372691609302E+0","2.5182034569129915E+1","1.1162324146039123E+2","2.1097584803241198E+0","1.215058560962404E-2"
"971","3.6685456521483761E+0","2.8793953121836837E-23","-4.6735989634551881E-24","-1.4496925390145629E-13","-3.2833337975331256E+0","-2.2009550685098499E-24","3.2237847489316001E+0","2.5182113670064521E+1","1.1162359208745032E+2","2.1161180378327602E+0","1.215058560962404E-2"
"970","3.6703547104239864E+0","3.3635825137684304E-23","-3.3507265324019613E-23","-2.0665671729554052E-13","-3.2854896459347112E+0","2.7640321370318922E-24","3.2226300525079998E+0","2.5182191931779439E+1","1.1162393899453909E+2","2.1224923643913600E+0","1.215058560962404E-2"
"969","3.6721637602512525E+0","3.4546261136322284E-23","4.5228305828851870E-23","-1.6762893571367485E-13","-3.2876454389678451E+0","-2.0101210906005813E-24","3.2214731765740101E+0","2.5182269351811897E+1","1.1162428217074088E+2","2.1288813981625800E+0","1.215058560962404E-2"
"968","3.6739728016748399E+0","3.4190863182218073E-23","6.8546407067417232E-24","-1.7513870597942337E-13","-3.2898011772209528E+0","2.5772939623055720E-24","3.2203141178023800E+0","2.5182345927734037E+1","1.1162462160529385E+2","2.1352850769603302E+0","1.215058560962404E-2"
"967","3.6757818347278990E+0","3.8216391093498861E-23","1.2227889751649517E-23","-1.1448654252743899E-13","-3.2919568612709078E+0","-1.5414244790037780E-24","3.2191528728503198E+0","2.5182421657158645E+1","1.1162495728761633E+2","2.1417033383909199E+0","1.215058560962404E-2"
"966","3.6775908594341735E+0","3.9140809616810514E-23","-3.5153729767967518E-23","-1.1898522257511691E-13","-3.2941124916846745E+0","1.2428466822717422E-24","3.2179894383638601E+0","2.5182496537734348E+1","1.1162528920728548E+2","2.1481361198873898E+0","1.215058560962404E-2"
"965","3.6793998758064754E+0","4.1292135750142057E-23","4.3686448359196507E-23","-1.1223977988835018E-13","-3.2962680690175188E+0","-2.9385842007318380E-24","3.2168238109786902E+0","2.5182570567146957E+1","1.1162561735404327E+2","2.1545833583288698E+0","1.215058560962404E-2"
"964","3.6812088838469355E+0","3.5898405142584115E-23","2.3217942613939506E-23","-1.3001318980825171E-13","-3.2984235938141859E+0","-1.1170144824185994E-24","3.2156559873142401E+0","2.5182643743120860E+1","1.1162594171780276E+2","2.1610449906677300E+0","1.215058560962404E-2"
"963","3.6830178835479108E+0","3.7597299728073575E-23","4.2917263629429922E-24","-8.8010587757929856E-14","-3.3005790666089947E+0","2.0192727106436250E-24","3.2144859639796501E+0","2.5182716063417768E+1","1.1162626228864234E+2","2.1675209533335802E+0","1.215058560962404E-2"
"962","3.6848268748903283E+0","3.9653877498182210E-23","1.2481397569839140E-23","-1.6561091855727019E-13","-3.3027344879242206E+0","-3.1119798748486016E-24","3.2133137375724998E+0","2.5182787525836037E+1","1.1162657905680290E+2","2.1740111825066499E+0","1.215058560962404E-2"
"961","3.6866358578454816E+0","4.1356217642300596E-23","1.0380109537488704E-23","-1.7520506125657441E-13","-3.3048898582724706E+0","-1.8622663417454412E-24","3.2121393046761799E+0","2.5182858128212274E+1","1.1162689201269488E+2","2.1805156142650599E+0","1.215058560962404E-2"
"960","3.6884448323733552E+0","4.1665160881406469E-23","4.7027772597136095E-24","-1.0254191500619501E-13","-3.3070451781544130E+0","-1.4106298294483139E-24","3.2109626618627498E+0","2.5182927868419839E+1","1.1162720114689161E+2","2.1870341843071501E+0","1.215058560962404E-2"
"959","3.6902537984242341E+0","3.9410328030602612E-23","9.5094729506534834E-23","-1.0520753927197953E-13","-3.3092004480605590E+0","-4.7848613264786726E-24","3.2097838056929202E+0","2.5182996744369902E+1","1.1162750645013404E+2","2.1935668279982798E+0","1.215058560962404E-2"
"958","3.6920627559370378E+0","3.6973391966734042E-23","-5.9086716318175272E-23","-8.3679594674783238E-14","-3.3113556684696333E+0","4.9407091110039094E-24","3.2086027327147502E+0","2.5183064754010225E+1","1.1162780791332527E+2","2.2001134804190299E+0","1.215058560962404E-2"
"957","3.6938717048408822E+0","3.5651105099706301E-23","6.4497189710855535E-23","-1.8447486952290875E-13","-3.3135108398501112E+0","-1.8069934550405419E-24","3.2074194394648301E+0","2.5183131895326103E+1","1.1162810552753487E+2","2.2066740765896302E+0","1.215058560962404E-2"
"956","3.6956806450533177E+0","3.2354594165943944E-23","-4.6131238295105919E-24","-2.2301829547919688E-13","-3.3156659626586418E+0","-5.2134352517815365E-25","3.2062339224660201E+0","2.5183198166340578E+1","1.1162839928399963E+2","2.2132485509687201E+0","1.215058560962404E-2"
"955","3.6974895764820910E+0","3.4699547519725368E-23","-3.0244277639455514E-23","-1.2954896184301674E-13","-3.3178210373414312E+0","3.7868840814984600E-25","3.2050461782310702E+0","2.5183263565112778E+1","1.1162868917411635E+2","2.2198368380154299E+0","1.215058560962404E-2"
"954","3.6992984990240205E+0","3.9791780152676366E-23","1.4397881351702102E-23","-2.6153567369642943E-13","-3.3199760643331557E+0","3.6469212442801986E-25","3.2038562032617399E+0","2.5183328089739486E+1","1.1162897518944872E+2","2.2264388716134298E+0","1.215058560962404E-2"
"953","3.7011074125652454E+0","4.0134709879005843E-23","2.7350220743748613E-23","-1.7888914409280136E-13","-3.3221310440576408E+0","-4.2001849805933467E-24","3.2026639940460901E+0","2.5183391738354629E+1","1.1162925732172511E+2","2.2330545856800299E+0","1.215058560962404E-2"
"952","3.7029163169813959E+0","4.0305543282160213E-23","-9.1899722677768646E-24","-1.5452065475750006E-13","-3.3242859769276065E+0","8.4401478361093305E-25","3.2014695470614698E+0","2.5183454509128563E+1","1.1162953556283530E+2","2.2396839136246300E+0","1.215058560962404E-2"
"951","3.7047252121373058E+0","4.3034064161934748E-23","4.0610131147913766E-23","-1.7725212818848542E-13","-3.3264408633444962E+0","-1.0449601784769769E-24","3.2002728587736300E+0","2.5183516400268790E+1","1.1162980990483378E+2","2.2463267886952099E+0","1.215058560962404E-2"
"950","3.7065340978872783E+0","4.5612538051528169E-23","-2.4760720499381987E-23","-1.4226467300038853E-13","-3.3285957036986265E+0","7.0805004531990788E-25","3.1990739256376699E+0","2.5183577410019399E+1","1.1163008033993722E+2","2.2529831437703400E+0","1.215058560962404E-2"
"949","3.7083429740748173E+0","4.0672993961018043E-23","-6.1727650312051235E-24","-2.7668036508801402E-13","-3.3307504983691416E+0","-4.0250548397761293E-25","3.1978727440964101E+0","2.5183637536661379E+1","1.1163034686052585E+2","2.2596529114881201E+0","1.215058560962404E-2"
"948","3.7101518405326082E+0","3.8411339903753930E-23","2.0695870988840769E-23","-2.7159495108955856E-13","-3.3329052477239896E+0","3.5027884374723884E-25","3.1966693105804902E+0","2.5183696778512967E+1","1.1163060945914498E+2","2.2663360243095401E+0","1.215058560962404E-2"
"947","3.7119606970829429E+0","4.2122185365337290E-23","-1.5653136410026938E-23","-2.8204113210219038E-13","-3.3350599521199218E+0","-6.5418888413835789E-25","3.1954636215114798E+0","2.5183755133927878E+1","1.1163086812849717E+2","2.2730324142455500E+0","1.215058560962404E-2"
"946","3.7137695435371776E+0","4.2255245826947233E-23","7.3590626485832891E-24","-1.5677580073757269E-13","-3.3372146119024180E+0","-6.0481195231317220E-27","3.1942556732984801E+0","2.5183812601297255E+1","1.1163112286145096E+2","2.2797420131281099E+0","1.215058560962404E-2"
"945","3.7155783796958541E+0","3.8231847064839480E-23","-1.4415616695136603E-24","-2.6025143150950858E-13","-3.3393692274056010E+0","2.1017002643179676E-24","3.1930454623396001E+0","2.5183869179048390E+1","1.1163137365103505E+2","2.2864647525285098E+0","1.215058560962404E-2"
"944","3.7173872053489045E+0","3.9651779641090608E-23","1.9900594140751382E-23","-2.7410178086924497E-13","-3.3415237989526663E+0","-2.8331743721122850E-24","3.1918329850206399E+0","2.5183924865645082E+1","1.1163162049044001E+2","2.2932005636055002E+0","1.215058560962404E-2"
"943","3.7191960202754299E+0","4.4506829465555117E-23","2.8313861418448383E-23","-2.5742950213454614E-13","-3.3436783268550290E+0","-2.0144049537166584E-24","3.1906182377191898E+0","2.5183979659587411E+1","1.1163186337301721E+2","2.2999493773878501E+0","1.215058560962404E-2"
"942","3.7210048242440079E+0","4.5944356852473262E-23","-2.1850279850142164E-23","-2.8380799197999240E-13","-3.3458328114133717E+0","2.5347182017080971E-24","3.1894012167999302E+0","2.5184033559411755E+1","1.1163210229227890E+2","2.3067111244674199E+0","1.215058560962404E-2"
"941","3.7228136170120725E+0","5.1693525433894380E-23","3.3022925965828595E-23","-2.1330715043445172E-13","-3.3479872529165888E+0","-1.1671931954426310E-24","3.1881819186172198E+0","2.5184086563690403E+1","1.1163233724189656E+2","2.3134857353215001E+0","1.215058560962404E-2"
"940","3.7246223983263063E+0","5.4588717815766774E-23","-3.5352455903262327E-23","-1.8888241155056355E-13","-3.3501416516422449E+0","3.2092422486610469E-24","3.1869603395149002E+0","2.5184138671032780E+1","1.1163256821570624E+2","2.3202731399949101E+0","1.215058560962404E-2"
"939","3.7264311679230211E+0","5.3502512883765308E-23","-2.2665069029433004E-24","-2.5544262907476997E-13","-3.3522960078571034E+0","7.4636615655553159E-25","3.1857364758255802E+0","2.5184189880081931E+1","1.1163279520769304E+2","2.3270732683414299E+0","1.215058560962404E-2"
"938","3.7282399255273488E+0","5.3917927854258714E-23","4.4086983535181582E-23","-3.3864632931401763E-13","-3.3544503218160751E+0","-2.4893835677468133E-24","3.1845103238718400E+0","2.5184240189520025E+1","1.1163301821201546E+2","2.3338860498701099E+0","1.215058560962404E-2"
"937","3.7300486708535407E+0","5.2556022881100953E-23","2.5531117252299686E-23","-2.6474936446355390E-13","-3.3566045937626616E+0","-3.1502992416762033E-24","3.1832818799654401E+0","2.5184289598062865E+1","1.1163323722298108E+2","2.3407114137751099E+0","1.215058560962404E-2"
"936","3.7318574036054200E+0","5.3665482844595904E-23","-8.2041162022505093E-23","-1.6912835453497683E-13","-3.3587588239294401E+0","4.9859451151978277E-24","3.1820511404074598E+0","2.5184338104462501E+1","1.1163345223505821E+2","2.3475492890880800E+0","1.215058560962404E-2"
"935","3.7336661234756598E+0","5.3362318271597243E-23","4.9656280648166756E-23","-1.6080327892803274E-13","-3.3609130125370799E+0","-1.4429032815573842E-24","3.1808181014896602E+0","2.5184385707506824E+1","1.1163366324287398E+2","2.3543996044340298E+0","1.215058560962404E-2"
"934","3.7354748301461300E+0","5.3451799395396299E-23","-2.4077441008886692E-23","-2.0683592748557243E-13","-3.3630671597952415E+0","4.8641398764566792E-25","3.1795827594909598E+0","2.5184432406019614E+1","1.1163387024121458E+2","2.3612622882461798E+0","1.215058560962404E-2"
"933","3.7372835232880237E+0","5.5262648714382118E-23","-2.1296204368253823E-23","-1.5515794715147926E-13","-3.3652212659018614E+0","-7.4131068019985050E-25","3.1783451106833001E+0","2.5184478198859605E+1","1.1163407322502121E+2","2.3681372684199600E+0","1.215058560962404E-2"
"932","3.7390922025615509E+0","5.6858031210980648E-23","-1.9462554238571790E-23","-1.5594569511478576E-13","-3.3673753310436001E+0","-8.3223376431126589E-25","3.1771051513263799E+0","2.5184523084921299E+1","1.1163427218939357E+2","2.3750244729208401E+0","1.215058560962404E-2"
"931","3.7409008676161131E+0","5.9295697456406541E-23","1.5680228660688372E-23","-2.0354426899721952E-13","-3.3695293553956778E+0","-1.6279544433415222E-24","3.1758628776700601E+0","2.5184567063134295E+1","1.1163446712958694E+2","2.3819238291934499E+0","1.215058560962404E-2"
"930","3.7427095180903556E+0","5.9033539752096207E-23","7.5051251539952017E-24","-1.2372066856656173E-13","-3.3716833391218759E+0","5.2079305048884504E-26","3.1746182859548400E+0","2.5184610132463551E+1","1.1163465804101332E+2","2.3888352643999800E+0","1.215058560962404E-2"
"929","3.7445181536118191E+0","5.8998383406557152E-23","6.4154358674707438E-23","-1.1462987679387628E-13","-3.3738372823742995E+0","-2.6038612537679723E-24","3.1733713724109101E+0","2.5184652291909057E+1","1.1163484491924005E+2","2.3957587054717400E+0","1.215058560962404E-2"
"928","3.7463267737974855E+0","5.9598580832505057E-23","-5.5501315597991251E-23","-1.6018243290978942E-13","-3.3759911852940929E+0","4.4118900278872305E-24","3.1721221332573402E+0","2.5184693540506245E+1","1.1163502775999150E+2","2.4026940790658702E+0","1.215058560962404E-2"
"927","3.7481353782531519E+0","5.7484642279240735E-23","-1.4384238532362225E-23","-1.8337966704061370E-13","-3.3781450480102517E+0","1.1301982831266576E-24","3.1708705647056199E+0","2.5184733877324859E+1","1.1163520655914419E+2","2.4096413114158501E+0","1.215058560962404E-2"
"926","3.7499439665739693E+0","5.8774869908269327E-23","-4.9447110358102395E-23","-2.1166269780771828E-13","-3.3802988706407455E+0","3.0254797111952588E-26","3.1696166629560198E+0","2.5184773301469864E+1","1.1163538131273073E+2","2.4166003285494302E+0","1.215058560962404E-2"
"925","3.7517525383440651E+0","5.8724804770848938E-23","-2.5714216539937156E-24","-1.5826488620848603E-13","-3.3824526532918302E+0","-1.0265738129433739E-24","3.1683604241995100E+0","2.5184811812080799E+1","1.1163555201693698E+2","2.4235710562146400E+0","1.215058560962404E-2"
"924","3.7535610931369185E+0","5.9167939645801806E-23","2.0776298077541132E-23","-9.6342378896196713E-14","-3.3846063960584942E+0","-2.5068251902055020E-24","3.1671018446175698E+0","2.5184849408331772E+1","1.1163571866810207E+2","2.4305534198324699E+0","1.215058560962404E-2"
"923","3.7553696305147990E+0","5.7508732020718901E-23","2.3404198824312057E-23","-2.0583784480209632E-13","-3.3867600990238222E+0","-5.8427166293724945E-25","3.1658409203823998E+0","2.5184886089431583E+1","1.1163588126271890E+2","2.4375473445284102E+0","1.215058560962404E-2"
"922","3.7571781500292158E+0","5.6273762334141804E-23","-5.1257609503302019E-24","-1.1420431662353849E-13","-3.3889137622597372E+0","-1.4687355387750212E-24","3.1645776476552099E+0","2.5184921854623877E+1","1.1163603979743476E+2","2.4445527551262898E+0","1.215058560962404E-2"
"921","3.7589866512208521E+0","5.3126041990468705E-23","6.7238211835602861E-24","-8.1919386150611384E-14","-3.3910673858263607E+0","-1.0084668405260592E-24","3.1633120225901901E+0","2.5184956703185467E+1","1.1163619426904404E+2","2.4515695761174401E+0","1.215058560962404E-2"
"920","3.7607951336194825E+0","4.9882477661116708E-23","-4.0310075108275147E-23","-1.5971734471167926E-13","-3.3932209697724236E+0","-9.4701845714336627E-26","3.1620440413310700E+0","2.5184990634428626E+1","1.1163634467449829E+2","2.4585977316600700E+0","1.215058560962404E-2"
"919","3.7626035967438369E+0","4.9549328191839614E-23","-5.2635447703797121E-23","-7.0444195657352298E-14","-3.3953745141350842E+0","2.3046978576214881E-24","3.1607737000114700E+0","2.5185023647698870E+1","1.1163649101089639E+2","2.4656371458139699E+0","1.215058560962404E-2"
"918","3.7644120401020102E+0","4.7699791491436107E-23","-6.0918158598746914E-23","-1.7604285249156192E-13","-3.3975280189400459E+0","4.1286872704056521E-24","3.1595009947571100E+0","2.5185055742376186E+1","1.1163663327549004E+2","2.4726877421202902E+0","1.215058560962404E-2"
"917","3.7662204631908365E+0","4.7823008825677766E-23","-8.0082587473115856E-24","-1.5386841763908770E-13","-3.3996814842010470E+0","1.0277880070027211E-24","3.1582259216847399E+0","2.5185086917874148E+1","1.1163677146567984E+2","2.4797494438085201E+0","1.215058560962404E-2"
"916","3.7680288654965262E+0","4.6012107663594887E-23","-1.8686403417114869E-23","-1.4687245548267996E-13","-3.4018349099207925E+0","1.1916126273346239E-24","3.1569484769005398E+0","2.5185117173640347E+1","1.1163690557901715E+2","2.4868221740392999E+0","1.215058560962404E-2"
"915","3.7698372464940948E+0","4.5511476669629817E-23","7.9954052363089746E-23","-1.6156101722412617E-13","-3.4039882960898202E+0","-2.0827610451863887E-24","3.1556686565036598E+0","2.5185146509156187E+1","1.1163703561320318E+2","2.4939058553694902E+0","1.215058560962404E-2"
