Id ,x0 (LU) ,y0 (LU) ,z0 (LU) ,vx0 (LU/TU) ,vy0 (LU/TU) ,vz0 (LU/TU) ,Jacobi constant (LU2/TU2) ,Period (TU) ,Period (days) ,Stability index  ,Mass ratio
781,8.9311621797714169E-1,1.0682571380328327E-28,1.5464922108201980E-12,-5.02E-13,-4.35E-01,-1.01E+00,2.0227911882899599E+0,6.1919220269127697E+0,2.7446646759880132E+1,1.7362872951757299E+2,1.215058560962404E-2
780,8.9319621175810948E-1,-2.72E-29,1.5250517890619647E-12,-4.96E-13,-4.37E-01,-1.01E+00,2.0187519175958202E+0,6.1925878770650051E+0,2.7449598243093906E+1,1.7336890516536900E+2,1.215058560962404E-2
779,8.9327599940103308E-1,1.0173707286320684E-28,1.5070165766614476E-12,-4.89E-13,-4.40E-01,-1.01E+00,2.0147085146594401E+0,6.1932484802198111E+0,2.7452526468184537E+1,1.7310811606125600E+2,1.215058560962404E-2
778,8.9335558159699480E-1,-9.64E-29,1.4930693192312037E-12,-4.84E-13,-4.42E-01,-1.02E+00,2.0106610008822998E+0,6.1939038901257861E+0,2.7455431673400948E+1,1.7284637212379701E+2,1.215058560962404E-2
777,8.9343495903614012E-1,-8.38E-29,1.5110123561472408E-12,-4.89E-13,-4.45E-01,-1.02E+00,2.0066093976259300E+0,6.1945541598589635E+0,2.7458314094010834E+1,1.7258368317546700E+2,1.215058560962404E-2
776,8.9351413240762323E-1,-8.79E-30,1.4834352614144596E-12,-4.78E-13,-4.47E-01,-1.02E+00,2.0025537262119002E+0,6.1951993418327058E+0,2.7461173962344475E+1,1.7232005897731599E+2,1.215058560962404E-2
775,8.9359310239956558E-1,-6.56E-29,1.4514874833587623E-12,-4.64E-13,-4.50E-01,-1.02E+00,1.9984940079219999E+0,6.1958394878073788E+0,2.7464011507837657E+1,1.7205550920054199E+2,1.215058560962404E-2
774,8.9367186969902368E-1,3.3650732274530342E-29,1.4404361585546923E-12,-4.64E-13,-4.52E-01,-1.02E+00,1.9944302639982101E+0,6.1964746488999101E+0,2.7466826957074026E+1,1.7179004343260101E+2,1.215058560962404E-2
773,8.9375043499188034E-1,1.0217031661811834E-28,1.4351718944631897E-12,-4.63E-13,-4.54E-01,-1.02E+00,1.9903625156427101E+0,6.1971048755931895E+0,2.7469620533826756E+1,1.7152367118436700E+2,1.215058560962404E-2
772,8.9382879896278045E-1,-1.02E-23,1.1212071964068783E-12,-7.28E-13,-4.57E-01,-1.02E+00,1.9862907840180000E+0,6.1977302177451898E+0,2.7472392459098973E+1,1.7125640201723400E+2,1.215058560962404E-2
771,8.9390696229554689E-1,-4.08E-29,1.5160173121585003E-12,-4.78E-13,-4.59E-01,-1.02E+00,1.9822150902471101E+0,6.1983507245982734E+0,2.7475142951165036E+1,1.7098824493472600E+2,1.215058560962404E-2
770,8.9398492567212096E-1,-5.48E-29,1.5105249513001447E-12,-4.73E-13,-4.62E-01,-1.02E+00,1.9781354554132500E+0,6.1989664447878230E+0,2.7477872225608742E+1,1.7071920959857599E+2,1.215058560962404E-2
769,8.9406268977356862E-1,-6.31E-29,1.4674732110149950E-12,-4.62E-13,-4.64E-01,-1.02E+00,1.9740519005603501E+0,6.1995774263511780E+0,2.7480580495363000E+1,1.7044930510955299E+2,1.215058560962404E-2
768,8.9414025527949226E-1,-2.52E-29,1.4521523670465920E-12,-4.57E-13,-4.67E-01,-1.03E+00,1.9699644466929200E+0,6.2001837167362810E+0,2.7483267970748109E+1,1.7017854058762799E+2,1.215058560962404E-2
767,8.9421762286812445E-1,-5.96E-29,1.4339229471454214E-12,-4.53E-13,-4.69E-01,-1.03E+00,1.9658731147761199E+0,6.2007853628100928E+0,2.7485934859509079E+1,1.6990692510141201E+2,1.215058560962404E-2
766,8.9429479321627636E-1,6.1318169480253758E-29,1.4301196972280879E-12,-4.48E-13,-4.71E-01,-1.03E+00,1.9617779257358601E+0,6.2013824108669917E+0,2.7488581366852866E+1,1.6963446766909200E+2,1.215058560962404E-2
765,8.9437176699931742E-1,2.7253614553747102E-29,1.4367412015705568E-12,-4.50E-13,-4.74E-01,-1.03E+00,1.9576789004589099E+0,6.2019749066369183E+0,2.7491207695484459E+1,1.6936117719657901E+2,1.215058560962404E-2
764,8.9444854489110226E-1,2.0634765428886935E-28,1.4180415266755506E-12,-4.41E-13,-4.76E-01,-1.03E+00,1.9535760597929299E+0,6.2025628952935046E+0,2.7493814045642939E+1,1.6908706254894901E+2,1.215058560962404E-2
763,8.9452512756399438E-1,1.2881505222450835E-28,1.3970553093453466E-12,-4.35E-13,-4.79E-01,-1.03E+00,1.9494694245466699E+0,6.2031464214620060E+0,2.7496400615136615E+1,1.6881213251173801E+2,1.215058560962404E-2
762,8.9460151568877710E-1,1.2152257419676336E-28,1.3806322053698085E-12,-4.30E-13,-4.81E-01,-1.03E+00,1.9453590154899700E+0,6.2037255292271274E+0,2.7498967599377711E+1,1.6853639579749000E+2,1.215058560962404E-2
761,8.9467770993466000E-1,3.1593669058666928E-29,1.3758498961748703E-12,-4.29E-13,-4.84E-01,-1.03E+00,1.9412448533538800E+0,6.2043002621406753E+0,2.7501515191416317E+1,1.6825986105707099E+2,1.215058560962404E-2
760,8.9475371096922685E-1,-8.51E-29,1.3816106104490864E-12,-4.31E-13,-4.86E-01,-1.03E+00,1.9371269588307500E+0,6.2048706632291291E+0,2.7504043581973917E+1,1.6798253686634800E+2,1.215058560962404E-2
759,8.9482951945840528E-1,4.5322818145270782E-29,1.3376339326588165E-12,-4.14E-13,-4.88E-01,-1.03E+00,1.9330053525743001E+0,6.2054367750010817E+0,2.7506552959476387E+1,1.6770443174947800E+2,1.215058560962404E-2
758,8.9490513606647559E-1,6.0976469447271987E-29,1.3450139286911384E-12,-4.16E-13,-4.91E-01,-1.03E+00,1.9288800551999401E+0,6.2059986394546023E+0,2.7509043510086631E+1,1.6742555414369500E+2,1.215058560962404E-2
757,8.9498056145597660E-1,-5.02E-29,1.3248921231687700E-12,-4.08E-13,-4.93E-01,-1.04E+00,1.9247510872844800E+0,6.2065562980843252E+0,2.7511515417735996E+1,1.6714591243428700E+2,1.215058560962404E-2
756,8.9505579628774412E-1,-7.34E-29,1.2928981619546408E-12,-3.99E-13,-4.96E-01,-1.04E+00,1.9206184693666399E+0,6.2071097918886533E+0,2.7513968864156212E+1,1.6686551494033199E+2,1.215058560962404E-2
755,8.9513084122083530E-1,2.2001097505412147E-29,1.2903153148775524E-12,-3.97E-13,-4.98E-01,-1.04E+00,1.9164822219469400E+0,6.2076591613766583E+0,2.7516404028909967E+1,1.6658436989761501E+2,1.215058560962404E-2
754,8.9520569691253671E-1,-5.09E-29,1.3240303409080471E-12,-4.06E-13,-5.01E-01,-1.04E+00,1.9123423654878400E+0,6.2082044465749568E+0,2.7518821089421394E+1,1.6630248551427101E+2,1.215058560962404E-2
753,8.9528036401832489E-1,-1.42E-28,1.2934214289306431E-12,-3.95E-13,-5.03E-01,-1.04E+00,1.9081989204138801E+0,6.2087456870344475E+0,2.7521220221005940E+1,1.6601986991388301E+2,1.215058560962404E-2
752,8.9535484319184611E-1,-7.06E-29,1.3109408845626142E-12,-4.02E-13,-5.06E-01,-1.04E+00,1.9040519071119100E+0,6.2092829218369765E+0,2.7523601596899891E+1,1.6573653115101300E+2,1.215058560962404E-2
751,8.9542913508488697E-1,-1.89E-29,1.3077528885612578E-12,-3.98E-13,-5.08E-01,-1.04E+00,1.8999013459309400E+0,6.2098161896018169E+0,2.7525965388289123E+1,1.6545247722550101E+2,1.215058560962404E-2
750,8.9550324034736994E-1,-4.69E-29,1.2685392200520537E-12,-3.85E-13,-5.10E-01,-1.04E+00,1.8957472571825500E+0,6.2103455284921445E+0,2.7528311764337776E+1,1.6516771609689201E+2,1.215058560962404E-2
749,8.9557715962730033E-1,-5.22E-29,1.2649188666311076E-12,-3.85E-13,-5.13E-01,-1.04E+00,1.8915896611409000E+0,6.2108709762213996E+0,2.7530640892216482E+1,1.6488225562106899E+2,1.215058560962404E-2
748,8.9565089357080074E-1,1.8289484574426963E-29,1.2299203546479976E-12,-3.75E-13,-5.15E-01,-1.04E+00,1.8874285780428199E+0,6.2113925700593793E+0,2.7532952937129341E+1,1.6459610363373400E+2,1.215058560962404E-2
747,8.9572444282202257E-1,1.1816361808233865E-29,1.2170615743397957E-12,-3.72E-13,-5.18E-01,-1.04E+00,1.8832640280880300E+0,6.2119103468385344E+0,2.7535248062341864E+1,1.6430926787765699E+2,1.215058560962404E-2
746,8.9579780802318976E-1,-1.45E-28,1.2963327065675555E-12,-3.90E-13,-5.20E-01,-1.05E+00,1.8790960314392600E+0,6.2124243429598875E+0,2.7537526429207176E+1,1.6402175604751301E+2,1.215058560962404E-2
745,8.9587098981452284E-1,9.3835935705181025E-29,1.2495513766689012E-12,-3.77E-13,-5.23E-01,-1.05E+00,1.8749246082221300E+0,6.2129345943989360E+0,2.7539788197192209E+1,1.6373357583249199E+2,1.215058560962404E-2
744,8.9594398883429338E-1,-1.08E-28,1.2601610006664175E-12,-3.81E-13,-5.25E-01,-1.05E+00,1.8707497785258600E+0,6.2134411367116611E+0,2.7542033523904315E+1,1.6344473477256000E+2,1.215058560962404E-2
743,8.9601680571872344E-1,3.8462306181709642E-29,1.2508707614604357E-12,-3.75E-13,-5.28E-01,-1.05E+00,1.8665715624028001E+0,6.2139440050400898E+0,2.7544262565115933E+1,1.6315524042118901E+2,1.215058560962404E-2
742,8.9608944110203936E-1,-3.98E-29,1.3246208804573735E-12,-3.91E-13,-5.30E-01,-1.05E+00,1.8623899798690100E+0,6.2144432341180851E+0,2.7546475474790252E+1,1.6286510021989801E+2,1.215058560962404E-2
741,8.9616189561641646E-1,-9.22E-29,1.2951980343863686E-12,-3.81E-13,-5.33E-01,-1.05E+00,1.8582050509040700E+0,6.2149388582768230E+0,2.7548672405105496E+1,1.6257432163916599E+2,1.215058560962404E-2
740,8.9623416989199312E-1,5.2230869194963172E-29,1.2795937939345854E-12,-3.79E-13,-5.35E-01,-1.05E+00,1.8540167954515701E+0,6.2154309114504107E+0,2.7550853506479811E+1,1.6228291200412599E+2,1.215058560962404E-2
739,8.9630626455680895E-1,2.7478543797635262E-29,1.3303484975920966E-12,-3.90E-13,-5.38E-01,-1.05E+00,1.8498252334190100E+0,6.2159194271810865E+0,2.7553018927594326E+1,1.6199087861511100E+2,1.215058560962404E-2
738,8.9637818023685079E-1,1.4624313736939007E-29,1.3376031052149330E-12,-3.91E-13,-5.40E-01,-1.05E+00,1.8456303846779600E+0,6.2164044386247328E+0,2.7555168815417588E+1,1.6169822873928700E+2,1.215058560962404E-2
737,8.9644991755599845E-1,6.7015948901044243E-29,1.3143475114654072E-12,-3.84E-13,-5.42E-01,-1.05E+00,1.8414322690643199E+0,6.2168859785559665E+0,2.7557303315228129E+1,1.6140496957619499E+2,1.215058560962404E-2
736,8.9652147713603281E-1,-1.95E-29,1.3005189770458685E-12,-3.78E-13,-5.45E-01,-1.05E+00,1.8372309063785199E+0,6.2173640793733558E+0,2.7559422570637594E+1,1.6111110827651899E+2,1.215058560962404E-2
735,8.9659285959660928E-1,-1.77E-29,1.2909620708115027E-12,-3.78E-13,-5.47E-01,-1.05E+00,1.8330263163854701E+0,6.2178387731045088E+0,2.7561526723613269E+1,1.6081665192100601E+2,1.215058560962404E-2
