"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1048","9.8297752077737932E-1","9.9855596457937080E-22","2.1851497928065116E-44","1.0257845390763400E-13","2.2295530558182701E+0","1.3273099054084667E-41","2.9687433722837402E+0","1.6570826485000577E+1","7.3452737143048708E+1","4.7264935299981602E+1","1.215058560962404E-2"
"1047","9.8293883298223828E-1","9.9858805654358727E-22","5.1620531116399709E-78","2.5979775640413295E-13","2.2207464332854472E+0","1.9953435638117960E-73","2.9686386094687500E+0","1.6570337115038754E+1","7.3450567935423251E+1","4.7505006213312001E+1","1.215058560962404E-2"
"1046","9.8289969654392029E-1","9.9860215913681822E-22","-6.7970972669270318E-122","2.1737810649015576E-13","2.2119432584700500E+0","-4.8120585096922951E-118","2.9685328303034200E+0","1.6569844979315352E+1","7.3448386468134174E+1","4.7739767969385099E+1","1.215058560962404E-2"
"1045","9.8286010482874053E-1","9.9860214498461197E-22","-2.3069423351159928E-43","2.4135378587845230E-13","2.2031435969403619E+0","1.9046448727102914E-40","2.9684260234071900E+0","1.6569350083932374E+1","7.3446192768229579E+1","4.7978955703675098E+1","1.215058560962404E-2"
"1044","9.8282005108866188E-1","9.9859982755449425E-22","-3.0710847860148001E-32","1.5562895720740685E-13","2.1943475155954464E+0","-1.6155143337407343E-28","2.9683181772563101E+0","1.6568852435668081E+1","7.3443986865755150E+1","4.8217785235735498E+1","1.215058560962404E-2"
"1043","9.8277952845917693E-1","9.9856795347921457E-22","-1.3688542678161150E-54","8.7444920360728499E-14","2.1855550826931447E+0","5.7792582515416682E-51","2.9682092801784301E+0","1.6568352041998647E+1","7.3441768793850144E+1","4.8459513520272402E+1","1.215058560962404E-2"
"1042","9.8273852995715916E-1","9.9854723747757316E-22","1.3519600259397776E-54","1.3504629257079628E-13","2.1767663678787375E+0","-8.7873012618302131E-51","2.9680993203525601E+0","1.6567848911119512E+1","7.3439538588842140E+1","4.8705237164911701E+1","1.215058560962404E-2"
"1041","9.8269704847867634E-1","9.9855886013118205E-22","2.6307873366613717E-44","1.6272206521747624E-13","2.1679814422134678E+0","1.2024822382064120E-40","2.9679882858115900E+0","1.6567343051968887E+1","7.3437296290351128E+1","4.8946504170361699E+1","1.215058560962404E-2"
"1040","9.8265507679675601E-1","9.9855656022116026E-22","-4.6819454637051976E-65","1.1427807488466515E-13","2.1592003782045577E+0","2.3992213634017640E-61","2.9678761644313001E+0","1.6566834474251412E+1","7.3435041941394388E+1","4.9192084921778303E+1","1.215058560962404E-2"
"1039","9.8261260755912916E-1","9.9854139009501847E-22","-1.0243130333685288E-88","2.0404379981683420E-13","2.1504232498352884E+0","1.3722683509154653E-84","2.9677629439368398E+0","1.6566323188461002E+1","7.3432775588487857E+1","4.9439596902246400E+1","1.215058560962404E-2"
"1038","9.8256963328592029E-1","9.9854136103501814E-22","8.0265390748542793E-44","3.3722993772166959E-14","2.1416501325952502E+0","-6.6455178372140125E-40","2.9676486118969101E+0","1.6565809205907168E+1","7.3430497281762669E+1","4.9685716938615101E+1","1.215058560962404E-2"
"1037","9.8252614636731073E-1","9.9854138583123207E-22","1.4043364356048963E-43","1.2117814146683372E-13","2.1328811035125042E+0","2.7195279556844590E-40","2.9675331557232498E+0","1.6565292538738355E+1","7.3428207075068642E+1","4.9937883419890902E+1","1.215058560962404E-2"
"1036","9.8248213906115589E-1","9.9852819727279508E-22","1.0543676179618995E-43","1.1867416298333310E-13","2.1241162411849865E+0","2.4099643093335350E-39","2.9674165626695599E+0","1.6564773199969352E+1","7.3425905026095876E+1","5.0188834001795001E+1","1.215058560962404E-2"
"1035","9.8243760349056131E-1","9.9850139605731702E-22","-1.6141147864050634E-32","1.0184008621180791E-13","2.1153556258128496E+0","-6.4920065085631311E-29","2.9672988198275498E+0","1.6564251203508043E+1","7.3423591196493177E+1","5.0435191938858502E+1","1.215058560962404E-2"
"1034","9.8239253164143003E-1","9.9848577551200098E-22","-5.1812973417414917E-66","1.6381859430518319E-13","2.1065993392323064E+0","2.9260592008558820E-62","2.9671799141286099E+0","1.6563726564181383E+1","7.3421265651983319E+1","5.0689550690615199E+1","1.215058560962404E-2"
"1033","9.8234691535995611E-1","9.9848581411519559E-22","-4.4265088843829276E-99","1.0337167743078973E-13","2.0978474649488277E+0","8.5014487773662587E-95","2.9670598323387800E+0","1.6563199297764694E+1","7.3418928462492829E+1","5.0942960829000100E+1","1.215058560962404E-2"
"1032","9.8230074635008535E-1","9.9850813175772593E-22","6.9522997074651814E-33","1.1743793831565822E-13","2.0891000881713100E+0","2.8916983483561524E-29","2.9669385610587198E+0","1.6562669421011190E+1","7.3416579702282917E+1","5.1199579446672999E+1","1.215058560962404E-2"
"1031","9.8225401617094110E-1","9.9851776605176530E-22","-1.1515755286124677E-89","1.5854842827475560E-13","2.0803572958481666E+0","5.7554211787150546E-86","2.9668160867222300E+0","1.6562136951678607E+1","7.3414219450067478E+1","5.1457610960581398E+1","1.215058560962404E-2"
"1030","9.8220671623419564E-1","9.9851781338162741E-22","-7.2470668040735998E-44","1.4112164099204620E-13","2.0716191767017405E+0","-6.3985529958614067E-40","2.9666923955933502E+0","1.6561601908563123E+1","7.3411847789163460E+1","5.1714846799458201E+1","1.215058560962404E-2"
"1029","9.8215883780141466E-1","9.9853880188407768E-22","-4.8265426598375291E-44","1.3370668657046099E-13","2.0628858212652124E+0","-3.2537029302850793E-40","2.9665674737665202E+0","1.6561064311528281E+1","7.3409464807619045E+1","5.1976458587724501E+1","1.215058560962404E-2"
"1028","9.8211037198135598E-1","9.9852991962704714E-22","4.8996297254138127E-32","8.8597091038329473E-14","2.0541573219198090E+0","1.6635075449898921E-28","2.9664413071639699E+0","1.6560524181536735E+1","7.3407070598354480E+1","5.2233128522013800E+1","1.215058560962404E-2"
"1027","9.8206130972722172E-1","9.9861186201573094E-22","1.0880419480056866E-54","1.9047444227518264E-13","2.0454337729316978E+0","-6.5103778340279779E-51","2.9663138815327899E+0","1.6559981540684884E+1","7.3404665259315408E+1","5.2500036131192402E+1","1.215058560962404E-2"
"1026","9.8201164183388101E-1","9.9860138763249428E-22","-2.3352194449282940E-33","1.5701095023509791E-13","2.0367152704906744E+0","-9.8780465365135230E-30","2.9661851824456602E+0","1.6559436412234412E+1","7.3402248893612821E+1","5.2757291396116798E+1","1.215058560962404E-2"
"1025","9.8196135893504477E-1","9.9860428747725321E-22","-1.6701179050357063E-54","1.5453846098893054E-13","2.0280019127492119E+0","6.1678809157639053E-51","2.9660551952972201E+0","1.6558888820647301E+1","7.3399821609678241E+1","5.3024259372459603E+1","1.215058560962404E-2"
"1024","9.8191045150040224E-1","9.9853566187664687E-22","6.9339641784510235E-45","7.2886742541561063E-14","2.0192937998614711E+0","-1.1901227857510671E-41","2.9659239053050399E+0","1.6558338791622013E+1","7.3397383521424032E+1","5.3291094887672401E+1","1.215058560962404E-2"
"1023","9.8185890983271551E-1","9.9852165207393767E-22","-1.5874768393945352E-44","1.2486272468354555E-13","2.0105910340239279E+0","-1.1407690538375471E-40","2.9657912975054801E+0","1.6557786352128293E+1","7.3394934748397759E+1","5.3557786645364502E+1","1.215058560962404E-2"
"1022","9.8180672406487723E-1","9.9851098719140532E-22","6.3750746561756787E-56","9.9892668139255776E-14","2.0018937195162660E+0","1.1037960339148754E-52","2.9656573567534799E+0","1.6557231530444984E+1","7.3392475415949718E+1","5.3825673188846700E+1","1.215058560962404E-2"
"1021","9.8175388415692499E-1","9.9855409146561218E-22","-5.7578324398104656E-55","1.4744750513116443E-13","1.9932019627426609E+0","1.9206825870024407E-51","2.9655220677210701E+0","1.6556674356197835E+1","7.3390005655400614E+1","5.4096562387106900E+1","1.215058560962404E-2"
"1020","9.8170037989301984E-1","9.9852129209515542E-22","2.0389987420351342E-44","1.2367892178477907E-13","1.9845158722744369E+0","2.0444944594499081E-41","2.9653854148955499E+0","1.6556114860397560E+1","7.3387525604210197E+1","5.4368370098436202E+1","1.215058560962404E-2"
"1019","9.8164620087838239E-1","9.9852630341215512E-22","8.3234403993024534E-34","1.4724485075186685E-13","1.9758355588924414E+0","5.7053673440889022E-30","2.9652473825791601E+0","1.6555553075480766E+1","7.3385035406158735E+1","5.4636788034271902E+1","1.215058560962404E-2"
"1018","9.8159133653618902E-1","9.9850093737893984E-22","1.2205495799213673E-32","1.6252152279565098E-13","1.9671611356308101E+0","3.2385113867978992E-29","2.9651079548853199E+0","1.6554989035350651E+1","7.3382535211527355E+1","5.4914108683065997E+1","1.215058560962404E-2"
"1017","9.8153577610443776E-1","9.9850618865010881E-22","-4.0922294215985674E-44","1.5594098816861528E-13","1.9584927178211617E+0","1.5741626428839265E-40","2.9649671157406199E+0","1.6554422775417553E+1","7.3380025177277815E+1","5.5189033369947502E+1","1.215058560962404E-2"
"1016","9.8147950863276945E-1","9.9850063697993229E-22","-9.7606750030196435E-55","1.4011373995099071E-13","1.9498304231376014E+0","-5.3307659188255446E-52","2.9648248488816500E+0","1.6553854332642462E+1","7.3377505467245399E+1","5.5461793006850201E+1","1.215058560962404E-2"
"1015","9.8142252297924892E-1","9.9851248665693461E-22","-2.0539149073292167E-44","2.0786568271264852E-13","1.9411743716417222E+0","1.2460626204469138E-40","2.9646811378526898E+0","1.6553283745581354E+1","7.3374976252335401E+1","5.5740934858111501E+1","1.215058560962404E-2"
"1014","9.8136480780712410E-1","9.9848758056382118E-22","1.5742146877815148E-32","1.8652175156490788E-13","1.9325246858293061E+0","4.2204467689437314E-29","2.9645359660076802E+0","1.6552711054428528E+1","7.3372437710715246E+1","5.6019590470437301E+1","1.215058560962404E-2"
"1013","9.8130635158153667E-1","9.9842839170733965E-22","-2.8726434205051488E-55","1.7938390543326032E-13","1.9238814906769945E+0","5.1051331252680331E-52","2.9643893165068098E+0","1.6552136301062678E+1","7.3369890028018659E+1","5.6303966581437400E+1","1.215058560962404E-2"
"1012","9.8124714256620382E-1","9.9842401099932570E-22","-1.9146945693820764E-32","8.0454720131775146E-14","1.9152449136895211E+0","-5.7676979602531184E-29","2.9642411723165600E+0","1.6551559529094352E+1","7.3367333397556123E+1","5.6583221870834699E+1","1.215058560962404E-2"
"1011","9.8118716882005974E-1","9.9843026494182079E-22","-2.2868966354075160E-32","1.4535664018683386E-13","1.9066150849472834E+0","-5.8512640605400806E-29","2.9640915162069801E+0","1.6550980783913978E+1","7.3364768020527691E+1","5.6866543245118002E+1","1.215058560962404E-2"
"1010","9.8112641819388824E-1","9.9843459191426080E-22","-4.1524414649875243E-44","2.0153559910930344E-13","1.8979921371566164E+0","-4.9469198906980422E-40","2.9639403307537799E+0","1.6550400112738647E+1","7.3362194106230362E+1","5.7150840905185397E+1","1.215058560962404E-2"
"1009","9.8106487832688916E-1","9.9853067217250279E-22","-3.0046846366199016E-32","1.2580300240587202E-13","1.8893762056968324E+0","-7.7598750799024142E-29","2.9637875983353399E+0","1.6549817564665148E+1","7.3359611872293243E+1","5.7435920019323099E+1","1.215058560962404E-2"
"1008","9.8100253664325010E-1","9.9853454970443399E-22","6.5636783363474561E-33","8.5275615686520356E-14","1.8807674286719771E+0","1.3230500753646232E-29","2.9636333011330702E+0","1.6549233190717953E+1","7.3357021544890117E+1","5.7724125239924398E+1","1.215058560962404E-2"
"1007","9.8093938034866557E-1","9.9849954787726172E-22","-5.7653031544926312E-45","1.0027088681001792E-13","1.8721659469600760E+0","-1.4424405872373937E-40","2.9634774211299502E+0","1.6548647043903728E+1","7.3354423358981194E+1","5.8010200059397100E+1","1.215058560962404E-2"
"1006","9.8087539642684074E-1","9.9853218244329502E-22","3.8903485125562705E-33","2.3014930028879042E-13","1.8635719042641803E+0","9.6852067823006748E-30","2.9633199401102899E+0","1.6548059179263849E+1","7.3351817558545832E+1","5.8302732502468999E+1","1.215058560962404E-2"
"1005","9.8081057163598040E-1","9.9852832141980862E-22","-1.4788659328825035E-32","1.6334804483564142E-13","1.8549854471648664E+0","-3.6297255364012784E-29","2.9631608396606199E+0","1.6547469653927283E+1","7.3349204396817001E+1","5.8592791775751699E+1","1.215058560962404E-2"
"1004","9.8074489250523200E-1","9.9855285992335161E-22","4.0346574887877932E-32","1.6416028760189725E-13","1.8464067251711100E+0","8.7778253520082878E-29","2.9630001011667400E+0","1.6546878527168040E+1","7.3346584136535824E+1","5.8885792753456300E+1","1.215058560962404E-2"
"1003","9.8067834533112852E-1","9.9849051308156784E-22","8.6267436709996551E-44","1.0091950159112023E-13","1.8378358907727765E+0","-3.9460564755386849E-40","2.9628377058167601E+0","1.6546285860461897E+1","7.3343957050203144E+1","5.9179910884883299E+1","1.215058560962404E-2"
"1002","9.8061091617400908E-1","9.9850212360911706E-22","-1.0618709934034083E-32","1.9454465232650965E-13","1.8292730994947293E+0","-2.2111770210379989E-29","2.9626736345975999E+0","1.6545691717541676E+1","7.3341323420324528E+1","5.9474558887333203E+1","1.215058560962404E-2"
"1001","9.8054259085442041E-1","9.9848475023227164E-22","-2.7859017711645143E-44","1.3892309196084584E-13","1.8207185099490744E+0","8.5490416711528440E-41","2.9625078682982799E+0","1.6545096164458791E+1","7.3338683539683004E+1","5.9771348705967903E+1","1.215058560962404E-2"
"1000","9.8047335494950882E-1","9.9849978971281516E-22","-3.9274673755978760E-44","1.0351423891212933E-13","1.8121722838897121E+0","-2.5503632050711671E-42","2.9623403875079299E+0","1.6544499269641545E+1","7.3336037711597541E+1","6.0070026899194097E+1","1.215058560962404E-2"
"999","9.8040319378939766E-1","9.9851063422501469E-22","2.0450880434885649E-32","1.5259446728672821E-13","1.8036345862659315E+0","4.2564905478529385E-29","2.9621711726167201E+0","1.6543901103957552E+1","7.3333386250199752E+1","6.0368108333542203E+1","1.215058560962404E-2"
"998","9.8033209245356823E-1","9.9848331248556430E-22","-6.3386860222192897E-45","1.7932270239664095E-13","1.7951055852778379E+0","-1.2533773984306894E-40","2.9620002038162001E+0","1.6543301740774158E+1","7.3330729480701692E+1","6.0669414658501204E+1","1.215058560962404E-2"
"997","9.8026003576722642E-1","9.9850719874577299E-22","4.8651125092962671E-33","1.0794251496766342E-13","1.7865854524304832E+0","1.3154480687622622E-29","2.9618274611008402E+0","1.6542701256023776E+1","7.3328067739685437E+1","6.0971155027267997E+1","1.215058560962404E-2"
"996","9.8018700829766947E-1","9.9842268620923677E-22","-1.3142117943005363E-32","1.8025801716764241E-13","1.7780743625889683E+0","-2.5633260891319135E-29","2.9616529242674901E+0","1.6542099728267761E+1","7.3325401375386321E+1","6.1273253968275398E+1","1.215058560962404E-2"
"995","9.8011299435067079E-1","9.9845531373575293E-22","-2.2800138221098638E-33","1.3040723226218257E-13","1.7695724940350848E+0","-3.1626207191924278E-30","2.9614765729166401E+0","1.6541497238760602E+1","7.3322730747977303E+1","6.1579740110577198E+1","1.215058560962404E-2"
"994","9.8003797796684733E-1","9.9841662971031895E-22","2.8929021768228070E-32","1.6440924932974467E-13","1.7610800285209518E+0","5.1242856918446612E-29","2.9612983864547502E+0","1.6540893871519490E+1","7.3320056229877537E+1","6.1885384958804700E+1","1.215058560962404E-2"
"993","9.7996194291806227E-1","9.9841217748394337E-22","3.4644204772264982E-32","1.8328365065804165E-13","1.7525971513265490E+0","6.4183156140660145E-29","2.9611183440936202E+0","1.6540289713389392E+1","7.3317378206040701E+1","6.2192746405526499E+1","1.215058560962404E-2"
"992","9.7988487270382751E-1","9.9844765665350931E-22","1.2292562348961882E-43","1.1343786795228144E-13","1.7441240513143645E+0","2.3862431289294445E-40","2.9609364248538901E+0","1.6539684854113975E+1","7.3314697074269390E+1","6.2499685547341301E+1","1.215058560962404E-2"
"991","9.7980675054773336E-1","9.9838343650280740E-22","-2.4865261390302618E-33","1.6723712389096240E-13","1.7356609209862575E+0","-3.1318524836980726E-30","2.9607526075639599E+0","1.6539079386403841E+1","7.3312013245517633E+1","6.2811103921723500E+1","1.215058560962404E-2"
"990","9.7972755939390099E-1","9.9837248636271206E-22","-3.7413574233047362E-45","1.0775212790525358E-13","1.7272079565382186E+0","7.0659073765114576E-41","2.9605668708657000E+0","1.6538473406009683E+1","7.3309327144215061E+1","6.3121953148753398E+1","1.215058560962404E-2"
"989","9.7964728190346750E-1","9.9834873044225756E-22","-1.0214752035057973E-34","1.0508352046487062E-13","1.7187653579173356E+0","6.6570219917575523E-31","2.9603791932131700E+0","1.6537867011791935E+1","7.3306639208575788E+1","6.3434068575871997E+1","1.215058560962404E-2"
"988","9.7956590045109859E-1","9.9835927307999894E-22","8.4199014657309303E-33","1.5452943825514343E-13","1.7103333288763984E+0","1.4256816783948038E-29","2.9601895528765900E+0","1.6537260305796163E+1","7.3303949890932458E+1","6.3748062001289497E+1","1.215058560962404E-2"
"987","9.7948339712155774E-1","9.9839255851638291E-22","2.7011960928717788E-32","1.5801005628463645E-13","1.7019120770303726E+0","4.0385667598206618E-29","2.9599979279449502E+0","1.6536653393325157E+1","7.3301259658055912E+1","6.4062352921599498E+1","1.215058560962404E-2"
"986","9.7939975370630250E-1","9.9838184463960244E-22","-1.2292967272594236E-32","2.0456334789425908E-13","1.6935018139108244E+0","-1.8364452206399287E-29","2.9598042963277398E+0","1.6536046383015435E+1","7.3298568991494193E+1","6.4378483348657397E+1","1.215058560962404E-2"
"985","9.7931495170015315E-1","9.9833729037023683E-22","-1.3175305716134831E-55","1.8359112029208496E-13","1.6851027550212025E+0","2.1076733431635234E-52","2.9596086357596598E+0","1.6535439386912000E+1","7.3295878387904025E+1","6.4695717939468693E+1","1.215058560962404E-2"
"984","9.7922897229800687E-1","9.9830714510424442E-22","-1.6880433893698033E-32","2.0337548378869798E-13","1.6767151198910326E+0","-2.5866719711765325E-29","2.9594109238028201E+0","1.6534832520545852E+1","7.3293188359394350E+1","6.5015025154481407E+1","1.215058560962404E-2"
"983","9.7914179639162946E-1","9.9829109835982180E-22","1.1260336341500740E-44","7.4466301029665954E-14","1.6683391321302157E+0","7.8598830863978990E-42","2.9592111378507502E+0","1.6534225903011478E+1","7.3290499433869783E+1","6.5334114952878295E+1","1.215058560962404E-2"
"982","9.7905340456651213E-1","9.9828132252481930E-22","-1.0680286001550000E-32","1.4108014210406075E-13","1.6599750194820735E+0","-1.5520924977070905E-29","2.9590092551320399E+0","1.6533619657044760E+1","7.3287812155375988E+1","6.5654654365284898E+1","1.215058560962404E-2"
"981","9.7896377709881510E-1","9.9830829066572264E-22","4.7228718153750162E-33","9.8037295597595652E-14","1.6516230138761081E+0","6.9757543697570255E-30","2.9588052527145701E+0","1.6533013909102145E+1","7.3285127084450650E+1","6.5977368673563504E+1","1.215058560962404E-2"
"980","9.7887289395240706E-1","9.9818122431226083E-22","-1.0414277507430671E-32","1.5885612140537091E-13","1.6432833514802148E+0","-1.4467633890485525E-29","2.9585991075113398E+0","1.6532408789440968E+1","7.3282444798479418E+1","6.6300545684148602E+1","1.215058560962404E-2"
"979","9.7878073477598104E-1","9.9813863994525965E-22","-2.5970306895312188E-34","1.4932618924778250E-13","1.6349562727511364E+0","-3.7784827102097025E-31","2.9583907962827500E+0","1.6531804432199419E+1","7.3279765892050449E+1","6.6625255558173095E+1","1.215058560962404E-2"
"978","9.7868727890030660E-1","9.9817772554979100E-22","-1.8539708822072987E-32","1.5490288675311985E-13","1.6266420224850657E+0","-2.4096019720895701E-29","2.9581802956448100E+0","1.6531200975477454E+1","7.3277090977313037E+1","6.6949976194119003E+1","1.215058560962404E-2"
"977","9.7859250533556996E-1","9.9815197069438296E-22","1.1832537890320654E-32","1.1610481908146924E-13","1.6183408498663927E+0","1.4120785944563537E-29","2.9579675820718201E+0","1.6530598561418365E+1","7.3274420684339205E+1","6.7276910910034701E+1","1.215058560962404E-2"
"976","9.7849639276886113E-1","9.9818841402808201E-22","3.2765013217950410E-34","2.1132067484610476E-13","1.6100530085157925E+0","2.7366919080363840E-31","2.9577526319041398E+0","1.6529997336290084E+1","7.3271755661484036E+1","6.7605144337761004E+1","1.215058560962404E-2"
"975","9.7839891956178193E-1","9.9816617449285104E-22","-1.7897132916719645E-33","1.5886727891630817E-13","1.6017787565364046E+0","-2.0636294215126161E-30","2.9575354213542702E+0","1.6529397450568261E+1","7.3269096575754020E+1","6.7933751208434501E+1","1.215058560962404E-2"
"974","9.7830006374820300E-1","9.9815703475451512E-22","1.9494915531551178E-32","9.5952233222404987E-14","1.5935183565591593E+0","2.2883550524406716E-29","2.9573159265125599E+0","1.6528799059017242E+1","7.3266444113165903E+1","6.8262894973768496E+1","1.215058560962404E-2"
"973","9.7819980303217824E-1","9.9818922186795798E-22","2.0336122798886623E-32","1.5299498155244840E-13","1.5852720757862135E+0","2.2953184928958467E-29","2.9570941233549699E+0","1.6528202320773950E+1","7.3263798979118576E+1","6.8593816594704705E+1","1.215058560962404E-2"
"972","9.7809811478602582E-1","9.9821821591071905E-22","-2.0713380078367774E-32","1.8376491435850967E-13","1.5770401860329173E+0","-2.3238800339711094E-29","2.9568699877504399E+0","1.6527607399429421E+1","7.3261161898754494E+1","6.8925941287482900E+1","1.215058560962404E-2"
"971","9.7799497604858798E-1","9.9819630806882146E-22","7.5014260159800589E-33","1.5973154367069613E-13","1.5688229637680413E+0","8.1091400679046090E-30","2.9566434954685898E+0","1.6527014463111417E+1","7.3258533617325782E+1","6.9258838648149705E+1","1.215058560962404E-2"
"970","9.7789036352367309E-1","9.9820655178419962E-22","-1.9817100900696305E-32","1.2482599351153964E-13","1.5606206901513173E+0","-2.0506772417100581E-29","2.9564146221882099E+0","1.6526423684567352E+1","7.3255914900561933E+1","6.9592478920135804E+1","1.215058560962404E-2"
"969","9.7778425357870902E-1","9.9823327267705482E-22","-3.0845486044355309E-33","1.2066402802349369E-13","1.5524336510697891E+0","-2.9532510693787685E-30","2.9561833435057698E+0","1.6525835241245595E+1","7.3253306535030148E+1","6.9926301927777203E+1","1.215058560962404E-2"
"968","9.7767662224361884E-1","9.9820441099404810E-22","1.3242308265261824E-32","1.2773744556244234E-13","1.5442621371723639E+0","1.2503089050713325E-29","2.9559496349445800E+0","1.6525249315376584E+1","7.3250709328494878E+1","7.0261632646517796E+1","1.215058560962404E-2"
"967","9.7756744520989691E-1","9.9821117761690082E-22","-1.8874935750027510E-34","1.8826799727214254E-13","1.5361064438998104E+0","-2.1691444275497704E-31","2.9557134719645699E+0","1.6524666094054936E+1","7.3248124110281765E+1","7.0598339130722493E+1","1.215058560962404E-2"
"966","9.7745669782996059E-1","9.9823027668377554E-22","-7.1644176630710632E-33","1.3149061879491820E-13","1.5279668715146901E+0","-6.4890658542792948E-30","2.9554748299729399E+0","1.6524085769318656E+1","7.3245551731628836E+1","7.0935408919860507E+1","1.215058560962404E-2"
"965","9.7734435511672701E-1","9.9821558770276257E-22","4.2384182673065039E-33","1.6242626358477993E-13","1.5198437251269328E+0","3.7924178666002825E-30","2.9552336843332401E+0","1.6523508538229805E+1","7.3242993066043951E+1","7.1273155129782893E+1","1.215058560962404E-2"
"964","9.7723039174349047E-1","9.9822244807277070E-22","6.4844088747997551E-34","1.6487227829248740E-13","1.5117373147176680E+0","6.7259868347270749E-31","2.9549900103785300E+0","1.6522934602951192E+1","7.3240449009644891E+1","7.1611815731763897E+1","1.215058560962404E-2"
"963","9.7711478204404578E-1","9.9817342505358408E-22","-8.4563888103804541E-34","1.9568534629722503E-13","1.5036479551584410E+0","-7.8560939380708929E-31","2.9547437834212000E+0","1.6522364170825774E+1","7.3237920481511168E+1","7.1951109025543602E+1","1.215058560962404E-2"
"962","9.7699750001316232E-1","9.9820134116855639E-22","3.1257349877524668E-34","1.4551059343837101E-13","1.4955759662298498E+0","1.8407931203368405E-31","2.9544949787664501E+0","1.6521797454449974E+1","7.3235408424009151E+1","7.2291253385404104E+1","1.215058560962404E-2"
"961","9.7687851930732195E-1","9.9815398315956744E-22","3.8972148689330111E-33","1.2721064558915086E-13","1.4875216726337277E+0","3.2765785958549281E-30","2.9542435717243900E+0","1.6521234671750243E+1","7.3232913803131339E+1","7.2631294177062699E+1","1.215058560962404E-2"
"960","9.7675781324582089E-1","9.9818115900401083E-22","2.7714446638344757E-33","1.1348900550369587E-13","1.4794854040040237E+0","2.0762322255862000E-30","2.9539895376229000E+0","1.6520676046054845E+1","7.3230437608814626E+1","7.2972946123412299E+1","1.215058560962404E-2"
"959","9.7663535481220776E-1","9.9810865076785843E-22","3.6849204055035137E-34","1.8055178252496451E-13","1.4714674949127198E+0","2.7034714972866655E-31","2.9537328518222501E+0","1.6520121806164770E+1","7.3227980855254586E+1","7.3314916196550001E+1","1.215058560962404E-2"
