"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"489","1.2969347332306308E-1","-3.3398930557898646E-22","-2.1577708968129966E-22","-8.5112727411882351E-14","3.4575494683416497E+0","-1.8606819631532046E-20","2.0191581377597001E+0","6.2883472409799799E+0","2.7874066352333898E+1","1.0002010451341099E+0","1.215058560962404E-2"
"488","1.2957548593992363E-1","-3.1748249479174936E-22","-4.4908903382269111E-22","2.0974514855906724E-13","3.4592762936525769E+0","-1.9876914697966461E-20","2.0187751629913802E+0","6.2883725869754450E+0","2.7874178702357248E+1","1.0002009047900899E+0","1.215058560962404E-2"
"487","1.2945760487143221E-1","-3.2038021338068529E-22","2.9111015791699679E-23","-2.5468804628931945E-13","3.4610035240312045E+0","-3.8106547045122659E-22","2.0183923287636101E+0","6.2883978921143404E+0","2.7874290871277573E+1","1.0002007644248301E+0","1.215058560962404E-2"
"486","1.2933983006496347E-1","-2.9998220815514738E-22","1.4180228723974861E-22","-5.5043577416698082E-14","3.4627311590027876E+0","1.7752693456361961E-21","2.0180096352230601E+0","6.2884231564697552E+0","2.7874402859418840E+1","1.0002006240394601E+0","1.215058560962404E-2"
"485","1.2922216146776713E-1","-2.8403402025108957E-22","2.2056455833751483E-23","-2.3212240632956373E-13","3.4644591980925981E+0","1.1810319320968900E-21","2.0176270825154998E+0","6.2884483801144873E+0","2.7874514667103753E+1","1.0002004836348100E+0","1.215058560962404E-2"
"484","1.2910459902696067E-1","-2.6025036730012999E-22","-3.7001306585504684E-22","-2.0147863043532202E-13","3.4661876408260053E+0","-2.2748191363881691E-20","2.0172446707860501E+0","6.2884735631209585E+0","2.7874626294653314E+1","1.0002003432119300E+0","1.215058560962404E-2"
"483","1.2898714268954578E-1","-3.0568275016191542E-22","3.6181451424680688E-22","-3.9507645221313035E-13","3.4679164867281300E+0","1.9994300181201715E-20","2.0168624001799702E+0","6.2884987055618859E+0","2.7874737742389872E+1","1.0002002027709100E+0","1.215058560962404E-2"
"482","1.2886979240239271E-1","-3.6563134412526886E-22","2.2823650536776239E-22","-3.1952392595392169E-13","3.4696457353242627E+0","4.1735700989274715E-21","2.0164802708413800E+0","6.2885238075094465E+0","2.7874849010633344E+1","1.0002000623134999E+0","1.215058560962404E-2"
"481","1.2875254811225365E-1","-3.9733223598277858E-22","-8.7409173142860230E-22","2.0364490432718402E-13","3.4713753861394872E+0","-5.2614502869415929E-20","2.0160982829146099E+0","6.2885488690360942E+0","2.7874960099704907E+1","1.0001999218394400E+0","1.215058560962404E-2"
"480","1.2863540976575205E-1","-4.3117884500839217E-22","9.8026418179723568E-23","6.8709772970250984E-14","3.4731054386990716E+0","-3.0041088626387855E-21","2.0157164365425602E+0","6.2885738902136685E+0","2.7875071009922998E+1","1.0001997813510799E+0","1.215058560962404E-2"
